Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
1.976,0.78,1.69,3.66,-2.75,5.98s
2.007,0.79,1.64,3.67,-2.65,5.98s
2.032,0.79,1.64,3.62,-2.80,5.98s
2.063,0.81,1.57,3.63,-2.84,5.98s
2.088,0.81,1.57,3.61,-2.69,5.93s
2.119,0.86,1.50,3.66,-2.58,5.93s
2.143,0.86,1.50,3.54,-2.69,6.00s
2.174,0.75,1.37,3.41,-2.21,6.00s
2.198,0.75,1.37,4.66,-0.98,5.34s
2.230,0.21,2.26,4.58,1.86,5.34s
2.253,0.21,2.26,10.16,0.92,5.00s
2.284,1.25,4.76,10.37,6.09,5.00s
2.308,1.25,4.76,24.95,0.93,7.36s
2.340,1.64,6.88,25.57,4.33,7.36s
2.364,1.64,6.88,39.54,-0.02,9.19s
2.394,0.38,8.86,41.50,2.28,9.19s
2.419,0.38,8.86,57.32,8.94,11.73s
2.451,2.17,10.80,60.34,11.23,11.73s
2.474,2.17,10.80,72.40,20.01,13.51s
2.503,7.04,13.54,77.69,24.07,13.51s
2.527,7.04,13.54,89.17,40.41,15.94s
2.561,12.22,16.09,94.42,44.28,15.94s
2.585,12.22,16.09,102.56,56.57,16.83s
2.614,17.12,20.36,107.65,57.69,16.83s
2.638,17.12,20.36,118.18,77.38,18.41s
2.669,20.13,23.83,121.15,76.22,18.41s
2.693,20.13,23.83,126.86,89.01,19.40s
2.723,21.48,26.64,128.16,86.89,19.40s
2.749,21.48,26.64,130.71,92.31,19.49s
2.780,21.38,27.70,130.64,91.07,19.49s
2.804,21.38,27.70,131.25,93.35,19.67s
2.833,20.56,27.65,130.56,92.98,19.67s
2.858,20.56,27.65,130.79,91.63,18.74s
2.890,19.39,26.82,129.71,91.69,18.74s
2.914,19.39,26.82,129.94,91.98,19.25s
2.944,16.94,25.36,127.55,91.45,19.25s
2.968,16.94,25.36,128.71,90.54,18.23s
3.000,14.61,23.80,126.40,90.22,18.23s
3.025,14.61,23.80,126.61,90.14,19.03s
3.055,11.27,21.81,123.20,88.91,19.03s
3.080,11.27,21.81,122.17,85.14,18.88s
3.110,8.26,19.40,118.95,84.38,18.88s
3.137,8.26,19.40,112.93,73.61,19.71s
3.164,6.59,17.23,111.05,74.19,19.71s
3.190,6.59,17.23,101.36,58.93,18.25s
3.219,4.86,14.68,99.47,59.68,18.25s
3.245,4.86,14.68,84.25,38.07,20.58s
3.274,4.10,13.38,83.35,37.25,20.58s
3.301,4.10,13.38,69.40,19.81,18.59s
3.329,4.51,11.25,69.52,18.74,18.59s
3.355,4.51,11.25,49.52,2.95,16.45s
3.384,6.30,9.57,51.14,1.34,16.45s
3.410,6.30,9.57,33.63,-1.92,12.22s
3.439,8.62,6.64,36.07,-5.53,12.22s
3.466,8.62,6.64,14.93,-4.21,10.87s
3.494,8.66,4.86,15.40,-7.60,10.87s
3.519,8.66,4.86,5.30,-6.15,7.97s
3.549,7.12,3.92,4.28,-6.33,7.97s
3.575,7.12,3.92,1.18,-7.64,7.38s
3.604,6.08,3.90,1.69,-6.56,7.38s
3.629,6.08,3.90,3.14,-10.53,7.01s
3.660,5.41,3.59,3.80,-11.49,7.01s
3.685,5.41,3.59,4.81,-8.52,7.03s
3.715,5.03,3.65,5.17,-8.62,7.03s
3.740,5.03,3.65,5.87,-8.17,7.29s
3.771,4.84,3.53,6.07,-8.24,7.29s
3.795,4.84,3.53,5.88,-7.02,7.47s
3.826,4.91,3.49,5.83,-6.66,7.47s
3.851,4.91,3.49,5.25,-6.79,7.90s
3.883,5.79,3.14,4.35,-7.75,7.90s
3.906,5.79,3.14,3.29,-5.54,7.60s
3.937,6.17,4.39,3.13,-2.82,7.60s
3.961,6.17,4.39,2.67,-5.18,9.29s
3.993,5.75,5.93,2.55,-1.65,9.29s
4.016,5.75,5.93,13.00,-4.30,10.57s
4.047,4.89,7.02,12.29,-0.40,10.57s
4.070,4.89,7.02,24.52,-3.83,13.24s
4.103,4.25,7.53,23.94,-1.39,13.24s
4.128,4.25,7.53,41.09,2.72,14.57s
4.159,4.36,9.36,41.76,5.76,14.57s
4.182,4.36,9.36,57.85,8.20,18.77s
4.213,5.84,11.53,59.88,10.54,18.77s
4.235,5.84,11.53,73.77,20.45,20.25s
4.268,9.72,14.02,78.01,24.00,20.25s
4.291,9.72,14.02,90.28,39.13,20.47s
4.325,13.30,16.31,94.09,41.79,20.47s
4.348,13.30,16.31,104.76,57.56,18.11s
4.381,16.17,20.26,108.13,57.14,18.11s
4.405,16.17,20.26,115.81,71.92,19.88s
4.434,18.19,23.09,118.05,71.02,19.88s
4.459,18.19,23.09,126.08,85.02,19.54s
4.490,19.90,25.26,127.77,83.81,19.54s
4.514,19.90,25.26,129.58,90.78,21.18s
4.545,20.28,26.08,129.89,89.85,21.18s
4.569,20.28,26.08,130.39,91.91,20.63s
4.603,20.38,26.33,130.44,91.56,20.63s
4.627,20.38,26.33,130.24,92.02,20.78s
4.656,20.19,25.88,130.03,92.38,20.78s
4.682,20.19,25.88,129.63,91.20,20.74s
4.713,19.85,25.41,129.20,91.23,20.74s
4.736,19.85,25.41,129.36,92.18,20.91s
4.766,19.09,24.85,128.56,92.00,20.91s
4.790,19.09,24.85,128.82,91.24,20.68s
4.821,17.89,24.20,127.67,90.93,20.68s
4.845,17.89,24.20,127.89,90.76,20.23s
4.877,16.09,23.09,126.06,90.24,20.23s
4.901,16.09,23.09,125.45,88.49,21.00s
4.932,13.99,21.49,123.23,88.06,21.00s
4.956,13.99,21.49,120.39,83.51,19.65s
4.986,11.44,19.02,117.75,83.94,19.65s
5.010,11.44,19.02,110.59,71.37,21.29s
5.044,9.43,16.56,108.53,72.41,21.29s
5.069,9.43,16.56,99.62,55.71,19.55s
5.096,7.08,14.25,97.21,55.06,19.55s
5.123,7.08,14.25,85.72,37.01,20.92s
5.152,5.80,13.02,84.37,35.69,20.92s
5.176,5.80,13.02,73.81,23.72,18.88s
5.208,5.21,11.78,73.13,22.15,18.88s
5.229,5.21,11.78,58.47,10.81,15.67s
5.261,6.32,10.56,59.40,9.97,15.67s
5.284,6.32,10.56,44.87,4.28,11.49s
5.315,8.09,8.28,46.47,2.20,11.49s
5.338,8.09,8.28,27.54,-2.10,8.90s
5.372,9.01,7.38,28.66,-5.25,8.90s
5.395,9.01,7.38,16.86,-3.79,5.23s
5.426,8.99,6.38,16.86,-4.48,5.23s
5.449,8.99,6.38,7.26,-8.41,5.08s
5.483,8.50,5.60,7.01,-9.38,5.08s
5.507,8.50,5.60,3.31,-16.75,4.92s
5.537,7.65,5.46,2.83,-15.85,4.92s
5.562,7.65,5.46,2.42,-24.08,4.39s
5.593,7.05,5.18,2.88,-24.23,4.39s
5.618,7.05,5.18,3.49,-24.89,2.28s
5.648,6.54,4.96,4.01,-25.14,2.28s
5.672,6.54,4.96,4.97,-22.00,3.59s
5.704,6.04,4.76,5.54,-21.53,3.59s
5.729,6.04,4.76,5.13,-22.28,3.33s
5.756,5.97,4.51,5.26,-22.21,3.33s
5.780,5.97,4.51,4.30,-18.56,4.54s
5.811,6.05,4.24,4.31,-18.25,4.54s
5.835,6.05,4.24,4.20,-18.28,4.88s
5.865,6.58,3.75,3.74,-19.19,4.88s
5.889,6.58,3.75,3.86,-15.86,5.06s
5.921,7.02,4.05,3.43,-15.24,5.06s
5.945,7.02,4.05,0.10,-14.94,6.00s
5.976,6.10,6.21,2.17,-11.36,6.00s
6.000,6.10,6.21,10.26,-13.76,7.51s
6.033,4.25,9.07,9.47,-9.80,7.51s
6.057,4.25,9.07,23.32,-12.85,9.21s
6.087,3.84,10.60,23.35,-12.46,9.21s
6.111,3.84,10.60,38.35,-4.60,10.06s
6.142,3.79,11.94,38.69,-2.95,10.06s
6.167,3.79,11.94,52.93,3.43,10.74s
6.197,4.64,13.66,54.20,5.91,10.74s
6.222,4.64,13.66,70.19,15.44,11.43s
6.251,7.24,15.32,72.96,18.59,11.43s
6.274,7.24,15.32,83.28,26.80,11.39s
6.306,10.19,16.46,86.19,29.75,11.39s
6.330,10.19,16.46,97.77,42.26,10.63s
6.362,13.64,18.83,101.29,44.15,10.63s
6.384,13.64,18.83,108.55,56.44,12.29s
6.416,16.18,21.25,111.31,56.98,12.29s
6.440,16.18,21.25,120.17,69.72,10.91s
6.474,18.69,23.85,122.84,69.57,10.91s
6.497,18.69,23.85,126.97,80.95,13.84s
6.528,20.66,25.35,128.92,81.04,13.84s
6.551,20.66,25.35,130.78,86.73,14.71s
6.584,21.67,26.23,131.79,86.66,14.71s
6.607,21.67,26.23,131.09,87.32,14.52s
6.637,21.76,26.34,131.20,87.32,14.52s
6.662,21.76,26.34,130.65,86.91,14.90s
6.696,21.58,26.02,130.46,87.09,14.90s
6.719,21.58,26.02,130.46,87.00,14.99s
6.749,20.98,25.36,129.78,86.98,14.99s
6.773,20.98,25.36,130.28,86.71,15.00s
6.804,20.36,24.94,129.61,86.46,15.00s
6.828,20.36,24.94,130.09,87.17,15.30s
6.858,18.89,24.45,128.66,86.38,15.30s
6.883,18.89,24.45,129.20,86.00,15.09s
6.914,17.11,23.46,127.43,85.46,15.09s
6.938,17.11,23.46,126.62,87.01,15.67s
6.967,14.89,21.28,124.33,87.42,15.67s
6.993,14.89,21.28,119.08,80.58,16.97s
7.024,12.75,18.98,116.92,81.35,16.97s
7.049,12.75,18.98,109.73,69.80,17.13s
7.077,10.25,16.29,107.29,70.68,17.13s
7.103,10.25,16.29,95.59,50.84,18.30s
7.132,8.24,15.04,93.60,49.42,18.30s
7.157,8.24,15.04,82.49,35.34,20.31s
7.186,7.68,14.48,82.00,34.36,20.31s
7.212,7.68,14.48,62.91,15.63,19.93s
7.241,8.82,12.99,63.94,14.80,19.93s
7.269,8.82,12.99,43.64,-1.53,14.79s
7.296,10.88,10.67,46.05,-6.84,14.79s
7.323,10.88,10.67,22.72,-9.31,9.24s
7.351,11.75,8.18,24.22,-14.04,9.24s
7.378,11.75,8.18,11.12,-10.78,7.57s
7.406,10.07,6.21,10.31,-13.71,7.57s
7.434,10.07,6.21,4.85,-8.76,6.36s
7.462,8.12,5.26,4.14,-8.24,6.36s
7.489,8.12,5.26,2.70,-8.52,6.59s
7.516,6.61,3.98,3.56,-10.58,6.59s
7.544,6.61,3.98,3.59,-6.97,6.68s
7.570,5.65,3.52,4.58,-7.61,6.68s
7.605,5.65,3.52,5.68,-7.36,5.80s
7.632,4.54,3.11,6.86,-7.37,5.80s
7.661,4.54,3.11,6.98,-5.17,6.39s
7.683,4.03,2.93,7.51,-4.86,6.39s
7.708,4.03,2.93,7.56,-4.20,6.44s
7.735,3.67,2.63,7.93,-4.25,6.44s
7.763,3.67,2.63,6.78,-4.35,6.03s
7.790,3.85,2.31,6.62,-3.97,6.03s
7.819,3.85,2.31,6.21,-3.89,6.00s
7.845,4.57,1.67,5.48,-3.67,6.00s
7.873,4.57,1.67,5.23,-3.74,6.16s
7.900,5.33,1.07,4.45,-3.29,6.16s
7.931,5.33,1.07,2.33,-2.95,5.67s
7.955,5.83,2.44,3.06,0.34,5.67s
7.985,5.83,2.44,8.40,-2.59,6.70s
8.010,5.66,4.53,9.05,0.49,6.70s
8.040,5.66,4.53,19.41,-0.69,8.32s
8.064,5.48,6.10,19.62,1.57,8.32s
8.095,5.48,6.10,34.74,1.89,8.72s
8.121,5.01,7.05,34.47,3.42,8.72s
8.150,5.01,7.05,49.78,6.04,11.14s
8.176,5.42,8.44,50.50,7.43,11.14s
8.208,5.42,8.44,69.12,16.96,10.55s
8.231,7.12,9.81,71.02,18.58,10.55s
8.261,7.12,9.81,84.18,28.15,13.80s
8.289,10.53,11.57,87.74,30.89,13.80s
8.319,10.53,11.57,99.73,44.29,12.41s
8.344,14.34,14.51,103.83,45.93,12.41s
8.373,14.34,14.51,114.05,61.54,13.81s
8.397,16.86,17.65,116.74,60.83,13.81s
8.429,16.86,17.65,124.80,74.86,15.27s
8.452,19.72,20.30,127.59,74.03,15.27s
8.484,19.72,20.30,131.90,87.11,16.73s
8.508,20.81,21.87,132.94,86.06,16.73s
8.540,20.81,21.87,133.16,87.02,15.90s
8.563,21.38,22.55,133.77,86.92,15.90s
8.597,21.38,22.55,133.46,89.44,16.48s
8.619,21.49,22.45,133.59,89.72,16.48s
8.652,21.49,22.45,133.58,87.85,15.87s
8.676,21.59,21.93,133.61,88.25,15.87s
8.709,21.59,21.93,133.47,88.52,16.67s
8.731,21.44,21.54,133.22,88.51,16.67s
8.762,21.44,21.54,133.20,88.05,15.94s
8.786,21.26,21.16,132.98,88.18,15.94s
8.821,21.26,21.16,132.92,88.09,15.99s
8.842,20.77,20.90,132.40,87.89,15.99s
8.873,20.77,20.90,131.90,88.52,16.31s
8.895,18.65,20.25,129.74,87.28,16.31s
8.929,18.65,20.25,129.85,85.77,16.04s
8.950,15.23,19.14,126.39,83.72,16.04s
8.983,15.23,19.14,123.02,80.11,16.64s
9.005,10.82,16.74,118.67,78.96,16.64s
9.038,10.82,16.74,114.25,69.82,19.39s
9.061,7.08,14.52,110.61,69.20,19.39s
9.094,7.08,14.52,100.31,52.13,24.06s
9.115,5.04,13.25,98.32,51.26,24.06s
9.150,5.04,13.25,86.01,34.17,22.65s
9.171,3.85,11.91,84.82,32.44,22.65s
9.204,3.85,11.91,68.15,11.50,17.73s
9.226,4.18,10.44,68.32,11.27,17.73s
9.260,4.18,10.44,54.29,-0.08,17.02s
9.282,6.20,8.50,56.10,0.42,17.02s
9.314,6.20,8.50,34.79,-9.96,14.16s
9.337,8.63,6.20,37.38,-13.13,14.16s
9.369,8.63,6.20,18.59,-16.04,12.08s
9.391,9.74,4.14,20.40,-21.90,12.08s
9.423,9.74,4.14,7.35,-17.22,7.44s
9.446,8.12,3.00,6.36,-19.15,7.44s
9.480,8.12,3.00,3.20,-14.02,4.90s
9.502,5.86,3.20,1.21,-10.81,4.90s
9.533,5.86,3.20,4.19,-11.45,5.14s
9.553,4.41,3.59,2.60,-8.57,5.14s
9.590,4.41,3.59,5.15,-10.87,6.80s
9.613,3.71,3.21,4.41,-10.84,6.80s
9.643,3.71,3.21,4.54,-8.78,6.99s
9.666,3.45,2.84,4.19,-8.83,6.99s
9.699,3.45,2.84,3.73,-7.14,7.03s
9.722,3.13,2.72,3.36,-6.62,7.03s
9.753,3.13,2.72,3.99,-6.39,7.26s
9.774,3.01,2.57,3.79,-5.91,7.26s
9.811,3.01,2.57,4.31,-6.17,7.51s
9.833,3.26,2.09,4.30,-6.71,7.51s
9.864,3.26,2.09,4.05,-4.93,7.50s
9.887,3.36,2.01,4.05,-4.59,7.50s
9.920,3.36,2.01,4.22,-5.21,7.52s
9.943,3.74,1.63,4.34,-5.54,7.52s
9.973,3.74,1.63,4.48,-3.76,7.42s
9.995,4.23,1.38,4.70,-3.53,7.42s
10.030,4.23,1.38,6.67,-1.24,6.91s
10.052,4.62,2.16,7.41,0.11,6.91s
10.083,4.62,2.16,11.61,6.70,7.26s
10.106,4.17,3.85,12.25,9.97,7.26s
10.140,4.17,3.85,24.08,13.77,6.51s
10.163,3.05,6.07,24.34,18.06,6.51s
10.194,3.05,6.07,38.68,15.29,7.48s
10.216,2.77,7.14,38.86,17.98,7.48s
10.251,2.77,7.14,56.78,20.52,5.12s
10.273,4.23,8.62,58.66,22.63,5.12s
10.305,4.23,8.62,71.11,29.44,6.98s
10.328,6.21,10.21,73.46,31.35,6.98s
10.360,6.21,10.21,87.73,39.48,3.99s
10.384,9.74,12.30,91.55,42.28,3.99s
10.416,9.74,12.30,99.95,50.34,5.49s
10.437,13.60,14.89,104.20,52.70,5.49s
10.471,13.60,14.89,112.56,62.56,1.39s
10.493,16.25,17.79,115.71,62.97,1.39s
10.525,16.25,17.79,123.04,71.96,-0.26s
10.548,18.32,20.65,125.51,71.41,-0.26s
10.582,18.32,20.65,127.92,77.81,-0.92s
10.603,18.95,21.86,128.69,77.22,-0.92s
10.637,18.95,21.86,129.84,80.69,-1.84s
10.659,18.91,22.34,129.81,79.98,-1.84s
10.692,18.91,22.34,130.48,82.17,-2.18s
10.713,18.51,22.24,130.03,81.71,-2.18s
10.745,18.51,22.24,130.45,82.65,-2.39s
10.768,18.03,21.65,129.89,82.71,-2.39s
10.802,18.03,21.65,130.01,82.10,-2.34s
10.824,17.24,21.24,129.13,81.55,-2.34s
10.856,17.24,21.24,129.60,81.46,-2.35s
10.878,16.11,20.49,128.42,81.17,-2.35s
10.912,16.11,20.49,128.26,80.29,-2.04s
10.933,14.61,19.57,126.59,79.41,-2.04s
10.965,14.61,19.57,126.04,78.51,-2.09s
10.988,12.75,17.75,123.90,78.31,-2.09s
11.021,12.75,17.75,120.78,74.07,-0.65s
11.045,10.70,15.22,118.36,74.52,-0.65s
11.076,10.70,15.22,114.08,65.91,0.52s
11.100,9.13,12.98,112.18,66.61,0.52s
11.133,9.13,12.98,102.44,54.12,2.05s
11.155,7.43,10.65,100.52,54.57,2.05s
11.187,7.43,10.65,89.30,37.46,2.87s
11.209,6.47,9.53,88.31,36.79,2.87s
11.243,6.47,9.53,78.48,27.72,2.77s
11.266,6.58,8.86,78.53,27.52,2.77s
11.295,6.58,8.86,64.92,17.97,4.17s
11.319,7.02,7.98,65.37,16.63,4.17s
11.354,7.02,7.98,53.60,10.48,1.45s
11.376,8.19,7.07,54.79,8.81,1.45s
11.407,8.19,7.07,40.36,8.14,0.42s
11.429,8.89,6.09,40.99,7.02,0.42s
11.462,8.89,6.09,31.29,4.50,-0.67s
11.484,8.98,5.44,31.23,4.40,-0.67s
11.516,8.98,5.44,21.91,1.08,1.39s
11.541,9.39,4.77,22.18,0.97,1.39s
11.572,9.39,4.77,13.57,-5.87,2.69s
11.594,9.90,3.42,14.31,-9.14,2.69s
11.628,9.90,3.42,4.99,-9.66,2.09s
11.650,9.63,2.82,4.89,-11.73,2.09s
11.682,9.63,2.82,0.47,-12.31,1.55s
11.704,8.50,3.10,1.60,-10.88,1.55s
11.737,8.50,3.10,1.03,-12.09,2.02s
11.760,8.00,3.18,1.36,-11.01,2.02s
11.791,8.00,3.18,1.42,-10.36,2.08s
11.813,8.10,2.94,1.19,-10.47,2.08s
11.847,8.10,2.94,1.68,-9.51,2.03s
11.870,8.37,2.92,1.59,-9.68,2.03s
11.902,8.37,2.92,1.50,-9.05,2.23s
11.924,8.61,2.81,1.32,-8.79,2.23s
11.958,8.61,2.81,1.57,-8.25,2.74s
11.981,9.17,2.67,1.72,-8.80,2.74s
12.011,9.17,2.67,3.26,-6.11,2.93s
12.034,9.45,3.35,3.78,-4.93,2.93s
12.067,9.45,3.35,8.20,-3.46,3.60s
12.089,8.92,4.87,8.15,-0.68,3.60s
12.120,8.92,4.87,18.23,-1.37,3.81s
12.145,8.10,5.92,17.59,0.51,3.81s
12.178,8.10,5.92,28.53,0.74,4.33s
12.201,7.39,6.41,27.88,1.77,4.33s
12.232,7.39,6.41,41.80,4.68,4.02s
12.254,7.00,7.00,41.48,5.72,4.02s
12.287,7.00,7.00,55.12,11.30,3.46s
12.310,7.45,7.70,55.53,13.37,3.46s
12.342,7.45,7.70,71.18,18.90,3.27s
12.365,8.82,8.05,72.51,20.35,3.27s
12.397,8.82,8.05,83.55,30.29,2.61s
12.420,11.14,8.81,85.89,32.47,2.61s
12.451,11.14,8.81,96.80,41.95,1.59s
12.475,13.11,10.15,98.92,43.05,1.59s
12.508,13.11,10.15,107.67,53.86,0.48s
12.530,14.95,12.89,109.87,53.18,0.48s
12.561,14.95,12.89,119.19,66.52,0.30s
12.584,16.20,14.90,120.67,65.84,0.30s
12.619,16.20,14.90,124.14,74.16,0.43s
12.643,16.77,16.27,124.84,73.23,0.43s
12.673,16.77,16.27,126.00,76.45,-0.47s
12.697,16.71,16.60,125.88,75.69,-0.47s
12.729,16.71,16.60,126.39,78.18,-0.56s
12.751,16.57,16.24,126.22,78.42,-0.56s
12.785,16.57,16.24,126.16,77.70,-0.61s
12.808,16.30,15.86,125.86,77.86,-0.61s
12.840,16.30,15.86,125.65,77.06,-0.37s
12.863,15.64,15.66,125.00,76.71,-0.37s
12.895,15.64,15.66,125.73,77.25,-0.16s
12.917,15.00,15.57,125.09,76.68,-0.16s
12.949,15.00,15.57,125.15,76.39,-0.09s
12.971,13.56,15.33,123.65,74.95,-0.09s
13.003,13.56,15.33,122.94,74.58,0.58s
13.027,11.87,14.53,121.13,73.47,0.58s
13.059,11.87,14.53,118.61,71.69,1.68s
13.081,9.54,12.65,116.08,71.24,1.68s
13.114,9.54,12.65,109.86,61.37,3.60s
13.137,7.56,10.60,107.60,61.07,3.60s
13.170,7.56,10.60,99.94,49.82,6.25s
13.193,6.24,9.16,98.52,49.80,6.25s
13.225,6.24,9.16,86.41,33.98,7.90s
13.250,5.38,8.17,85.57,33.06,7.90s
13.280,5.38,8.17,72.93,20.27,8.61s
13.305,5.41,7.32,72.91,19.42,8.61s
13.337,5.41,7.32,61.78,11.27,3.82s
13.361,6.42,6.61,62.83,9.98,3.82s
13.391,6.42,6.61,49.76,4.49,1.75s
13.412,8.09,5.46,51.51,2.86,1.75s
13.446,8.09,5.46,38.10,-1.03,0.80s
13.470,10.35,4.77,40.71,-4.21,0.80s
13.507,10.35,4.77,24.81,-2.71,0.38s
13.531,11.75,3.57,26.62,-5.33,0.38s
13.559,11.75,3.57,13.79,-6.37,-0.35s
13.582,12.18,2.21,14.87,-9.47,-0.35s
13.611,12.18,2.21,4.80,-10.74,-0.45s
13.634,11.28,1.99,4.23,-10.43,-0.45s
13.668,11.28,1.99,2.57,-9.41,0.18s
13.690,9.28,2.90,1.36,-4.81,0.19s
13.723,9.28,2.90,4.00,-6.37,1.86s
13.747,8.68,3.03,3.17,-4.26,1.86s
13.776,8.68,3.03,3.87,-5.92,1.03s
13.800,8.93,2.70,4.14,-6.40,1.03s
13.832,8.93,2.70,2.69,-6.60,0.90s
13.855,9.07,2.55,2.85,-6.97,0.90s
13.888,9.07,2.55,2.57,-6.30,1.21s
13.911,9.15,2.27,2.65,-6.57,1.21s
13.943,9.15,2.27,3.32,-6.16,1.19s
13.967,9.28,2.01,3.46,-6.58,1.19s
14.000,9.28,2.01,5.81,-4.16,1.84s
14.023,9.02,2.92,5.63,-2.14,1.84s
14.053,9.02,2.92,13.77,-1.35,2.37s
14.075,8.37,4.42,13.31,1.61,2.37s
14.109,8.37,4.42,23.38,-0.76,3.69s
14.129,7.43,5.76,22.65,1.60,3.69s
14.164,7.43,5.76,37.15,0.76,4.43s
14.187,7.00,6.44,36.79,2.19,4.43s
14.220,7.00,6.44,49.61,4.84,4.94s
14.242,6.78,7.07,49.42,6.23,4.94s
14.275,6.78,7.07,66.23,13.56,5.04s
14.298,7.67,7.91,67.17,15.06,5.04s
14.330,7.67,7.91,79.23,23.29,4.66s
14.351,9.31,8.57,80.89,24.83,4.66s
14.385,9.31,8.57,94.11,37.95,2.24s
14.409,12.06,9.91,96.96,39.93,2.24s
14.442,12.06,9.91,105.19,51.04,4.01s
14.465,14.09,12.00,107.54,51.37,4.01s
14.496,14.09,12.00,118.60,65.78,2.95s
14.520,16.37,14.93,121.23,65.17,2.95s
14.550,16.37,14.93,127.04,76.07,5.02s
14.572,17.91,16.65,128.74,75.72,5.02s
14.604,17.91,16.65,129.31,79.46,4.31s
14.628,17.97,17.53,129.47,78.67,4.31s
14.661,17.97,17.53,128.64,78.96,2.99s
14.684,17.70,17.24,128.34,78.99,2.99s
14.714,17.70,17.24,128.49,78.65,3.01s
14.738,17.57,16.59,128.27,79.10,3.01s
14.770,17.57,16.59,127.87,77.51,3.09s
14.792,17.29,16.28,127.58,77.62,3.09s
14.824,17.29,16.28,127.70,77.36,3.21s
14.853,17.01,16.11,127.40,77.26,3.21s
14.883,17.01,16.11,127.76,77.51,3.24s
14.912,16.74,16.06,127.47,77.24,3.24s
